index,id,county,state,total_pop,households,avg_household_income_dollars,rural_urban,one_or_more,desktop_laptop,only_desktop_laptop,smartphone,only_smartphone,tablet_portable,only_tablet_portable,other,only_other,no_computer,less10k,10k,20k,35k,50k,greater75k,dialup,broadband,internet,no_internet,perc_dialup,perc_broadband,perc_internet,perc_no_internet,high_state_income,low_state_income,state_ratio_income,national_ratio_income
750,51059,Fairfax County,Virginia,1150795,396628,156432,,386510,367359,11367,367215,10786,307334,1418,19589,0,10118,10352,11572,22848,25141,43545,283170,320,378988,379308,17320,0.01023312334111477,12.119471715007515,12.12970483834863,0.5538678008378369,171772,59524,0.9106955732016859,0.8884294939145941
751,51061,Fauquier County,Virginia,70675,25134,119006,,24030,22051,997,22382,1449,18989,137,574,0,1104,918,894,2001,1536,4510,15275,75,23209,23284,1850,0.0005917253132199325,0.18311137059361884,0.18370309590683875,0.014595891059425001,171772,59524,0.6928137298279115,0.675874759338244
752,51069,Frederick County,Virginia,88355,31551,99516,,28700,26132,1821,25970,1499,19880,113,528,0,2851,359,1511,3504,3572,5403,17202,39,27420,27459,4092,9.832891273435058e-05,0.06913278941476649,0.06923111832750083,0.010316972074588784,171772,59524,0.5793493700952426,0.5651845499412189
753,51085,Hanover County,Virginia,107239,39929,108190,,37442,34459,1800,34512,2004,23920,88,673,0,2487,816,2182,3041,3543,7040,23307,71,35299,35370,4559,0.002824858757062147,1.4044322431765737,1.4072571019336357,0.1813877615978356,171772,59524,0.6298465407633375,0.6144470884896949
754,51087,Henrico County,Virginia,329261,129408,94827,,120960,106228,5279,111339,9245,80019,1254,1732,30,8448,5470,8470,15179,18467,22310,59512,360,115775,116135,13273,0.011410097936673956,3.6694558017178536,3.6808658996545276,0.42068397198187063,171772,59524,0.5520515567147148,0.5385541552843358
755,51095,James City County,Virginia,76397,29849,114547,,28792,26858,1310,26173,1459,19942,0,483,0,1057,1405,1921,2062,2707,5488,16266,157,24564,24721,5128,0.003931979263192166,0.6151919657391871,0.6191239450023792,0.1284279596283403,171772,59524,0.6668549006822998,0.6505506113802484
756,51107,Loudoun County,Virginia,406850,133417,171772,,130543,124881,2610,125486,3300,107822,792,5896,0,2874,1529,2684,6483,7483,13154,102084,238,127395,127633,5784,0.0018391444114737882,0.9844445474777448,0.9862836918892186,0.04469584569732938,171772,59524,1,0.9755504693969116
757,51121,Montgomery County,Virginia,98985,34585,67628,,31920,26700,723,30090,2688,23170,189,267,0,2665,4369,4174,4524,3388,7200,10930,0,30431,30431,4154,0,1.0194981406412276,1.0194981406412276,0.13916714127776475,171772,59524,0.3937079384300119,0.38408196414068846
758,51153,Prince William County,Virginia,468011,143861,127234,,140592,129329,3778,133765,6168,114005,657,4463,42,3269,3224,3873,8343,11564,19856,97001,107,138432,138539,5322,0.0008019967470412316,1.0375889129571194,1.0383909097041606,0.03988996904442462,171772,59524,0.7407144354143865,0.7226043151575731
759,51161,Roanoke County,Virginia,94073,38061,83096,,34723,30140,1935,31184,2962,24219,287,1581,0,3338,863,2774,6219,4781,5687,17737,193,32086,32279,5782,0.005580453954026312,0.9277432412895764,0.9333236952436027,0.1671823044672546,171772,59524,0.4837575390634096,0.47192989430760407
760,51165,Rockingham County,Virginia,81244,31462,78151,,27907,23780,2259,24643,2890,16982,224,516,0,3555,2218,1802,3821,4748,7273,11600,123,24897,25020,6442,0.0008549919714168538,0.1730628870924017,0.17391787906381856,0.04477933560867782,171772,59524,0.45496937801271453,0.44384559028152454
761,51177,Spotsylvania County,Virginia,134238,45223,110404,,43649,38968,1847,39889,2159,33858,493,1379,0,1574,1648,1843,3559,3419,8178,26576,138,41393,41531,3692,0.0036257586505872154,1.0875436798822942,1.0911694385328814,0.09700218070991304,171772,59524,0.6427357194420511,0.6270211327998546
762,51179,Stafford County,Virginia,149960,48418,123821,,47386,43256,812,45347,1772,38302,152,952,0,1032,986,1180,2965,3307,6647,33333,133,46286,46419,1999,0.004227321848579238,1.4711715720551777,1.475398893903757,0.06353696522789397,171772,59524,0.7208450737023496,0.7032207500127785
763,51199,York County,Virginia,67846,24996,97171,,23411,22309,1058,21652,558,17848,28,346,0,1585,1165,1281,1634,2866,4529,13521,0,21640,21640,3356,0,0.478517568493908,0.478517568493908,0.0742100258717909,171772,59524,0.5656975525696853,0.5518665129460406
764,51510,Alexandria city,Virginia,160530,71740,131988,,67628,61873,1530,64906,2807,49203,391,2521,0,4112,2949,3468,4869,5167,9828,45459,0,66132,66132,5608,0,1.3658556735098517,1.3658556735098517,0.1158246932958817,171772,59524,0.7683906573830427,0.7496038664902287
765,51550,Chesapeake city,Virginia,242634,86122,95985,,81630,72941,3649,75720,5172,61728,591,2735,0,4492,3787,4719,7939,10063,13561,46053,0,78892,78892,7230,0,3.156184989598336,3.156184989598336,0.28924627940470476,171772,59524,0.5587930512539878,0.5451308234465603
766,51650,Hampton city,Virginia,134313,54800,70520,,49821,43760,2590,45295,3602,34084,760,1345,0,4979,4516,5087,6244,8395,12236,18322,137,43361,43498,11302,0.0019096738221354892,0.6044187343183719,0.6063284081405074,0.1575411207136883,171772,59524,0.4105442097664346,0.4005065965458294
767,51680,Lynchburg city,Virginia,82126,28500,59524,,25520,20826,1502,23785,3759,15821,191,1193,0,2980,2143,3167,7193,3655,4058,8284,84,23660,23744,4756,0.0009753605350549221,0.27472655070713636,0.2757019112421913,0.0552239845800144,171772,59524,0.3465291199962741,0.33805664567206395
768,51700,Newport News city,Virginia,178626,71291,65415,,64875,53922,3938,58328,8031,37215,630,1857,74,6416,5673,6770,11374,11702,13848,21924,179,45924,46103,25188,0.0032664233576642334,0.838029197080292,0.8412956204379562,0.45963503649635035,171772,59524,0.3808245814218848,0.3715135991640021
769,51710,Norfolk city,Virginia,244076,89338,72418,,82739,64156,3256,78112,11832,51800,660,1841,40,6599,8142,9786,14537,12536,18580,25757,210,75976,76186,13152,0.007368421052631579,2.6658245614035088,2.6731929824561402,0.4614736842105263,171772,59524,0.4215937405397853,0.4112859714783873
770,51740,Portsmouth city,Virginia,94632,34578,62215,,31268,22594,1380,29209,6249,17710,288,560,0,3310,4108,3105,5837,4905,6516,10107,177,28595,28772,5806,0.002482781837819641,0.4011025234601843,0.40358530529800396,0.08144085508689737,171772,59524,0.36219523554479194,0.35333973204904673
771,51760,Richmond city,Virginia,228783,91359,75435,,82121,66402,2697,76470,10993,51425,1172,1631,0,9238,9382,9684,15276,12398,14271,30348,119,72110,72229,19130,0.0013320199691060914,0.8071593274978173,0.8084913474669234,0.21413060511764312,171772,59524,0.43915772069953196,0.4284205205677062
772,51770,Roanoke city,Virginia,99920,41353,65219,,34696,26388,921,32566,6752,20575,269,1696,0,6657,3928,5251,8777,6246,5586,11565,28,30675,30703,10650,0.0008097634333969576,0.8871247614089883,0.8879345248423853,0.3079993059170571,171772,59524,0.3796835339869129,0.3704004498032111
773,51800,Suffolk city,Virginia,91185,34890,89323,,31615,26118,1485,29448,3711,22393,43,431,0,3275,1585,3152,3186,4143,5935,16889,103,28437,28540,6350,0.0011274203964579297,0.31126654188421504,0.31239396228067295,0.06950601473308596,171772,59524,0.520009081806115,0.5072951038466126
774,51810,Virginia Beach city,Virginia,450189,172183,98295,,165042,147362,4382,155953,10061,124727,1396,4216,0,7141,5589,7384,16657,21006,32992,88555,175,157634,157809,14374,0.004231857422677919,3.8119120740937777,3.816143931516456,0.34759267767755664,171772,59524,0.5722411103090143,0.5582500837701687
775,53005,Benton County,Washington,201877,71921,86589,,67784,58161,2659,61844,5396,50221,466,1168,72,4137,2245,4725,9629,9348,14240,31734,356,62151,62507,9414,0.010203496703926626,1.78134135855546,1.7915448552593867,0.2698194325021496,129226,61780,0.6700586569266247,0.49176780613027254
776,53007,Chelan County,Washington,77036,31587,77634,,29379,24564,1004,26887,3003,19045,338,289,0,2208,934,2203,6034,4460,7781,10175,0,26422,26422,5165,0,0.15345301220213378,0.15345301220213378,0.029997154190599538,129226,61780,0.6007614566728058,0.4409093748757646
777,53009,Clallam County,Washington,76737,33265,71617,,29950,26830,3027,25338,1810,19121,368,285,0,3315,1905,4243,4449,3988,6810,11870,203,29303,29506,3759,0.002822541399591218,0.40743315582375106,0.41025569722334226,0.05226568039932704,129226,61780,0.5541996192716636,0.406736825366175
778,53011,Clark County,Washington,481857,178980,94976,,170753,154176,7803,156596,9146,126421,705,4348,44,8227,6529,9357,18842,22230,33690,88332,739,164360,165099,13881,0.023395700762972108,5.203406464684838,5.226802165447811,0.4394529395004274,129226,61780,0.7349604568740037,0.539400375971876
779,53015,Cowlitz County,Washington,108987,43279,77092,,39444,32011,2378,35686,2997,27697,604,1258,0,3835,2694,3438,6993,6070,8377,15707,45,36663,36708,6571,0.00135277318502931,1.1021494062828798,1.1035021794679092,0.19753494664061325,129226,61780,0.5965672542677171,0.437831176133169
780,53021,Franklin County,Washington,94347,27067,80209,,25754,19969,308,24918,3539,18658,0,373,0,1313,920,1881,3604,4171,6221,10270,29,24517,24546,2521,0.00016202927701419154,0.13698178567437702,0.13714381495139122,0.014085372667337132,129226,61780,0.6206877872873879,0.45553365856983025
781,53025,Grant County,Washington,97331,30806,66875,,28090,21115,1495,25580,3968,18764,242,505,0,2716,2074,2648,4789,5255,4839,11201,43,26661,26704,4102,0.0009935534554864945,0.6160262482959403,0.6170198017514268,0.09478037847454886,129226,61780,0.5175042174175476,0.3798054260352005
782,53027,Grays Harbor County,Washington,73901,27674,61780,,25017,19973,2074,21358,3818,14771,368,566,0,2657,2333,3370,4716,3760,6282,7213,85,23143,23228,4446,0.003140355414342188,0.8550264159308383,0.8581667713451805,0.16425906084900432,129226,61780,0.478077167133549,0.3508692219881075
783,53029,Island County,Washington,84460,34572,87194,,32839,30601,1679,29926,1214,24502,104,865,0,1733,1798,1959,3724,4723,7599,14769,308,31470,31778,2794,0.009998052327468676,1.0215542426799975,1.031552295007466,0.09069661754203727,129226,61780,0.6747403773234488,0.4952038028816938
784,53033,King County,Washington,2233163,897476,129226,,861049,788706,27210,817680,38910,637101,4342,29629,142,36427,38288,43095,71149,78165,128023,538756,1720,828840,830560,66916,0.062152200621522005,29.950133699501336,30.01228590012286,2.4180096841800967,129226,61780,1,0.7339175474366328
785,53035,Kitsap County,Washington,269805,105411,96035,,100844,92899,4382,92720,4601,74603,859,2097,0,4567,4857,6105,10062,12314,17667,54406,517,97630,98147,7264,0.014954298276061553,2.8239615874117785,2.83891588568784,0.21011222954992478,129226,61780,0.7431554021636513,0.5454147901202315
786,53041,Lewis County,Washington,79604,30327,72943,,27838,23890,2073,24667,2380,18917,55,359,0,2489,1547,2318,4605,4765,5044,12048,94,26221,26315,4012,0.00010473817684261195,0.029216380159469445,0.029321118336312058,0.004470314526516587,129226,61780,0.5644607122405708,0.41426762155193464
787,53045,Mason County,Washington,65507,25864,68453,,24049,20518,1520,20405,1860,16050,579,346,0,1815,1451,2467,4198,2904,5351,9493,28,22948,22976,2888,0.0002656269269810551,0.2177002400129019,0.21796586693988293,0.02739752018290311,129226,61780,0.5297153823533963,0.3887674142562629
788,53053,Pierce County,Washington,891299,328519,95016,,312005,272101,12092,290850,22933,225343,2188,11616,47,16514,12812,16828,33284,40216,60053,165326,498,292787,293285,35234,0.016421010980314572,9.654334421472615,9.67075543245293,1.1618030138160715,129226,61780,0.7352699921068515,0.5396275493108129
789,53057,Skagit County,Washington,128206,48474,89272,,45616,40274,3018,40891,2434,32377,276,1617,0,2858,2541,2689,5335,6441,7958,23510,152,43704,43856,4618,0.005876894525208784,1.68976183111661,1.6956387256418188,0.17854933498298795,129226,61780,0.6908207326698962,0.5070054578394679
790,53061,Snohomish County,Washington,814901,300215,105073,,290008,259639,11189,271487,16668,215212,1715,5883,0,10207,9520,13797,25991,28624,50768,171515,422,278505,278927,21288,0.0012845527960331062,0.8477591859222754,0.8490437387183085,0.06479990502832408,129226,61780,0.8130948880256296,0.5967446060530336
791,53063,Spokane County,Washington,514631,206191,77101,,192835,168572,8808,176624,11559,134687,2219,4273,45,13356,12571,18732,29694,28027,40285,76882,349,184493,184842,21349,0.00719973594091678,3.806019721912778,3.8132194578536946,0.44042166934851673,129226,61780,0.5966368996951078,0.4378822901344298
792,53067,Thurston County,Washington,286419,110713,88214,,103987,93930,5127,94646,5146,76704,1115,2688,105,6726,3892,7192,10648,14680,20493,53808,359,98284,98643,12070,0.0011958096697366888,0.3273787119231218,0.32857452159285844,0.04020452009393268,129226,61780,0.6826335257610697,0.5009967230245859
793,53073,Whatcom County,Washington,225685,87080,77838,,81642,73180,4502,74069,4376,57624,867,1571,0,5438,5327,6772,12055,10248,18379,34299,124,75679,75803,11277,0.0006013841535275545,0.3670334786678371,0.36763486282136465,0.05469200886556639,129226,61780,0.60234008636033,0.442067958904343
794,53077,Yakima County,Washington,251446,83320,65082,,75971,54422,3487,69210,13164,45333,1024,1514,136,7349,5649,8736,11951,13443,16882,26659,307,69668,69975,13345,0.002772935427637224,0.6292666624515639,0.6320395978792012,0.12053688365413276,129226,61780,0.5036293006051413,0.3696223811173521
795,54003,Berkeley County,West Virginia,117123,45800,74311,,41923,34796,1790,38237,3801,28558,597,846,0,3877,1987,2921,6645,6252,11134,16861,100,38654,38754,7046,0.0011483693155718878,0.44389067524115755,0.44503904455672944,0.08091410197519522,78259,56132,0.949552128189729,0.4220369497435781
796,54011,Cabell County,West Virginia,93224,38024,56132,,33876,22688,2129,30479,6759,21047,433,840,0,4148,4739,4778,7875,5992,6431,8209,148,30186,30334,7690,0.0017762842054728756,0.36228996639462313,0.364066250600096,0.09229476716274604,78259,56132,0.7172593567513001,0.3187923465302112
797,54033,Harrison County,West Virginia,67554,26878,62447,,23580,17962,1501,21123,4280,14050,433,636,0,3298,2545,3153,4862,3523,4922,7873,0,21106,21106,5772,0,0.4608296943231441,0.4608296943231441,0.12602620087336244,78259,56132,0.7979529510982762,0.354657337414881
798,54039,Kanawha County,West Virginia,180454,78482,65563,,69409,47743,4210,62274,13023,43767,830,2330,0,9073,5726,11029,16432,12462,12701,20132,254,63239,63493,14989,0.006679991584262571,1.663133810225121,1.6698138018093835,0.3941984010098885,78259,56132,0.8377694578259369,0.3723541405180688
799,54061,Monongalia County,West Virginia,106420,40603,78259,,38391,33641,1666,35329,1959,27828,333,742,0,2212,4624,3921,5806,5612,6702,13938,177,36314,36491,4112,0.006585311407098743,1.351067787781829,1.3576530991889277,0.15298757348016964,78259,56132,1,0.4444589582966543
800,54081,Raleigh County,West Virginia,74254,31169,57529,,25671,19381,1813,21901,3582,16028,733,358,56,5498,3566,5799,4836,4085,4891,7992,97,23272,23369,7800,0.0012359521928595092,0.29652659208480925,0.29776254427766874,0.09938584643612548,78259,56132,0.7351103387469812,0.3267263753925839
801,54107,Wood County,West Virginia,84203,36064,59884,,31406,24791,1524,27650,3198,20416,458,339,0,4658,2572,5251,7076,5327,5422,10416,204,28656,28860,7204,0.00502425929118538,0.7057606580794522,0.7107849173706376,0.17742531340048764,78259,56132,0.7652027242873024,0.3401012057224964
802,55009,Brown County,Wisconsin,263378,104470,82082,,95538,81613,5635,85302,7137,69893,1267,3323,75,8932,4092,8295,15171,13183,21815,41914,542,89567,90109,14361,0.01738907247585742,2.8735923513747634,2.890981423850621,0.4607462542911226,115491,66728,0.7107220476054411,0.46617105016555255
803,55025,Dane County,Wisconsin,542364,226350,96038,,215750,197655,10102,198661,9249,152982,2394,4825,237,10600,10297,10657,25746,29625,42221,107804,1363,201887,203250,23100,0.037793921916592726,5.598020186335404,5.635814108251997,0.640527950310559,115491,66728,0.831562632586089,0.5454318281206517
804,55027,Dodge County,Wisconsin,87847,35221,75589,,31602,26427,1800,28396,3092,21209,257,796,0,3619,1558,2750,4802,5258,6273,14580,127,30125,30252,4969,0.0012156599980855747,0.28836029482147985,0.28957595481956544,0.04756389394084426,115491,66728,0.6545012165450121,0.4292951379226134
805,55035,Eau Claire County,Wisconsin,104534,40421,74606,,37594,33773,2171,33222,2021,26866,718,863,0,2827,2491,2935,6031,4680,8760,15524,109,35917,36026,4395,0.0004815551137618732,0.15867903688977247,0.15916059200353436,0.019416832339297547,115491,66728,0.6459897308015343,0.423712353118238
806,55039,Fond du Lac County,Wisconsin,103066,41009,71256,,35818,31417,2666,31885,2321,24906,441,599,10,5191,2064,3710,5868,5834,8956,14577,129,33789,33918,7091,0.003662587660770563,0.9593424377502059,0.9630050254109764,0.20132875273274467,115491,66728,0.6169831415434969,0.40468658598226914
807,55055,Jefferson County,Wisconsin,85129,33180,81990,,30745,26821,1728,27523,2884,19661,270,617,0,2435,1087,2234,4739,4058,7140,13922,216,28323,28539,4641,0.005343756958016872,0.7007001311199624,0.7060438880779792,0.11481655575072364,115491,66728,0.7099254487362652,0.4656485514859976
808,55059,Kenosha County,Wisconsin,169290,62950,84160,,58007,48291,2458,53952,5971,38885,766,1222,0,4943,2838,4951,8661,8419,11188,26893,239,55328,55567,7383,0.005827988978029213,1.3491672559682022,1.3549952449462312,0.18003365114974762,115491,66728,0.7287147916287849,0.47797270512332674
809,55063,La Crosse County,Wisconsin,118230,47924,80992,,43985,38929,2721,38912,2732,30899,497,808,0,3939,2078,3419,7924,6892,8616,18995,330,41012,41342,6582,0.009945750452079566,1.236045810729355,1.2459915611814345,0.19837251356238697,115491,66728,0.7012840827423782,0.4599805766795209
810,55071,Manitowoc County,Wisconsin,79074,35259,66728,,31284,26639,2714,27029,3081,19322,494,349,0,3975,1441,3417,6005,5715,7324,11357,75,29685,29760,5499,0.0011914217633042098,0.4715647339158062,0.4727561556791104,0.08735504368546465,115491,66728,0.577776623286663,0.37897056401460727
